38d3c943-df2d-4fa7-8010-0441beb277a2	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-06 02:42:21
38db7e90-c696-4c9a-b0a7-45b2ee9ab932	what do you need to do this morning brush your teeth or go to the bathroom	1	what do you need to do this morning brush your teeth or go to the	bathroom	2020-02-17 19:08:32
38ef7d75-3282-4b9a-8b13-90ba3c6a32fb	what time would you like to take a shower eight 8:30 or 9	1	what time would you like to take	a shower eight 8:30 or 9	2020-02-14 16:11:07
3950cd42-830e-492e-aea1-7577dc994cfc	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2019-11-18 00:20:25
39c6d3b6-e442-4f33-b64b-19bd710ad607	do you want to grill veggies or coffee 	1	do you want to grill	veggies or coffee	2020-02-05 14:35:19
3a4e98b9-31ee-417b-98d0-db72bc9ea133	what can you see sasquatch a record player or 	1	""	what can you see sasquatch a record player or	2020-01-29 21:58:37
3a58800b-71a0-4455-b5d6-2e8293435028	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-04 02:24:14
3a5d39ad-8a7f-4c51-b51b-ee6b6c732d8b	what do you want to do after school play video games or paint	1	what do you want to do	after school play video games or paint	2020-02-17 01:51:28
3ac279bf-46fb-457d-8211-2a6ac6ad5604	what do you want for lunch fish or chicken	1	what do you want for lunch	fish or chicken	2020-02-13 15:08:15
3ac53eac-edc7-45ea-b45d-8bfaaf88df28	how do you want your eggs cooked fried or scrambled	1	how do you want your eggs	cooked fried or scrambled	2019-11-20 15:23:49
3b056809-9efc-4850-bc4f-7437ac66d160	what book do you want to read we have mystery or adventure 	1	what book do you want to read	we have mystery or adventure	2020-02-04 00:14:23
3ba85699-eaa5-412b-bca3-abc991abb4b6	when do you want to get a haircut today or tomorrow 	1	""	when do you want to get a haircut today or tomorrow	2020-02-04 02:53:53
3bb2cef0-565e-41e5-9c6d-5c63f704e6f6	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2019-11-18 21:07:02
3bbdaab3-4bcd-4ef6-b1b8-cde9b1151214	what do you want to drink coffee or tea	1	what do you want	to drink coffee or tea	2019-11-19 16:41:57
3bd41e7b-6981-47a7-b53e-033aab2e08c4	is this addition or multiplication	1	""	is this addition or multiplication	2020-02-13 15:10:58
3bed0149-1595-4b44-acd7-3b583e8d9b65	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2019-11-18 00:26:42
3ca24014-9db2-4e2a-9c42-fcf996852589	how are you feeling today happy sad or angry	1	how are you feeling today	happy sad or angry	2020-02-11 19:16:06
3cb35dc9-d2cc-437b-9b9a-235b1983c31d	what do you want for dinner pizza pasta or hamburgers 	1	what do you want for dinner	pizza pasta or hamburgers	2020-02-08 16:33:36
3d2b1510-a33d-4435-80e7-da3af4c86918	what do you need to do this morning eat breakfast or shower	1	what do you need to do	this morning eat breakfast or shower	2020-02-13 17:40:53
3dd5c115-f3c5-4851-8d64-74faea7ccf9a	what is your favorite color red green or maybe blue	1	what is your favorite color	red green or maybe blue	2020-02-18 20:06:49
3e5a7a89-9a8c-4dd0-ba18-477ce6592399	do you want to go now or later 	1	do you want to go	now or later	2020-02-08 22:59:13
3e69c8ef-8936-42b2-8851-6e1be6dadd42	what do you want for dinner pizza pasta chicken roast beef or lasagna 	1	what do you want for dinner	pizza pasta chicken roast beef or lasagna	2020-01-24 20:14:16
3e83aa83-74ab-4edd-b8eb-4aa31b576d78	what do you want for lunch peanut butter and jelly 	0	what do you want for lunch	peanut butter and jelly	2020-02-07 15:02:20
3e9aff95-5ee5-471a-872f-c0e1e90a2248	what do you want for dinner today pizza or pasta 	1	what do you want for dinner	today pizza or pasta	2020-02-07 14:58:19
3ea34e23-db38-4c21-8973-92bc64ae982c	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-11 00:27:03
3f4e9f3f-9f45-4768-9529-cc65fdbb880a	do you want soda juice or milk shake 	1	do you want	soda juice or milk shake	2020-02-12 22:18:13
3f73426f-7f93-473c-b7e8-998c4d429237	do you want the ball or a bike 	1	do you want	the ball or a bike	2020-02-12 19:40:57
3f73affb-1f19-494b-ae36-9caab183e810	what is your favorite color pizza or pasta	1	what is your favorite color	pizza or pasta	2020-02-11 03:58:59
3fe20afc-54b8-44f0-9b01-cba54cb336e9	what do you want to drink coffee or tea	1	what do you want	to drink coffee or tea	2019-11-19 15:27:32
40407c6a-5d32-4d39-9073-89ff7e4dd771	where do you want to go for lunch mcdonalds or wendys 	1	where do you want to go for lunch	mcdonalds or wendys	2020-01-18 20:09:58
40cb392d-24ec-42af-9bd3-0e5c5d1887ee	what do you need to do this morning eat breakfast or shower	1	what do you need to do	this morning eat breakfast or shower	2020-02-17 01:33:27
4129f857-fc71-422a-9956-28b07c19fab7	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2019-11-19 19:09:02
4175344c-7cce-4e1e-b1d3-fec2c8708ae1	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-04 20:32:06
418367e2-223d-460b-b5ca-cbe2898ecfd0	what do you want for dinner pizza or pasta know if its not gone its fred 	1	what do you want for dinner	pizza or pasta know if its not gone its fred	2020-01-17 21:32:52
41be5da3-7c54-4e84-830e-9e371189b7b8	whats your favorite type of vegetable fruits or veggies 	1	whats your favorite type	of vegetable fruits or veggies	2020-02-06 20:26:07
4226560d-db28-4cfb-98d8-009871484e1b	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2020-02-11 03:16:26
4279d1de-304e-4216-a615-cc76b920437c	where do you want to go school or lunch	1	where do you want to go	school or lunch	2020-02-17 01:49:47
42b235c1-e81f-45f4-9cb2-5c6f1d0e907c	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-08 16:21:37
43038aae-a05e-454d-bedd-ec2b6c61b790	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2019-11-18 20:33:42
430e50ba-c5b6-4911-9077-ad82db842876	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-01-17 22:14:56
43137c31-8b3c-47be-8cf7-3049ccbf2ac8	would you like hot dogs hamburgers or pizza 	1	""	would you like hot dogs hamburgers or pizza	2020-02-04 02:40:13
444afc20-6aa8-4871-80be-0094470ac32e	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2020-02-11 17:09:18
44b64ceb-76f5-4e68-9ef2-271a17a7b4ab	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-04 20:40:57
454bc946-c5ee-4340-b012-76f9a0006dbd	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-04 20:32:56
45715323-9afe-421f-891c-2417469aacbd	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2020-02-06 15:39:55
45cd2fac-0737-4f72-ba91-0f819ca225d3	do you want a 7up or fanta 	1	do you want	a 7up or fanta	2020-02-12 19:37:32
45da0bf0-8f83-4f71-ac9e-52fe3419e211	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2019-11-25 14:41:40
461ee93a-1440-4214-b4c3-153ab0f588a6	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-09 17:46:17
466fff40-82da-4a54-a15e-8713df86f2e0	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-10 19:52:17
46d4b091-b7fc-42b2-9db4-e01480dd3599	what do you want to wear jennys damas or pjs 	1	what do you want to wear	jennys damas or pjs	2019-11-25 15:51:47
47c1333a-7244-4bca-a900-70684789d832	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-20 18:47:36
47f58a3e-0287-49b3-b5d9-f2e9c672043d	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-11 00:49:22
4838c115-bbd2-4696-8f3d-ac761dfbc7d3	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-29 22:39:45
486693b2-936d-40af-ad6d-26682a01b79c	what do you want to do after school play video games or paint	1	what do you want to do	after school play video games or paint	2020-02-13 15:24:27
489554fc-bc5a-4f9a-a771-f5ea28dd02ed	what would you like to have for lunch hamburgers or hotdogs 	1	what would you like to have for lunch	hamburgers or hotdogs	2020-02-07 19:55:37
48a6b737-d86b-4875-be58-a324c5b7e968	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-17 15:16:05
48b228d7-a2e0-464c-a99d-32270b5323be	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2020-02-11 03:47:35
49556242-60af-4ec1-bfd8-ff6c815035c7	when do you want a haircut the afternoon or night	1	""	when do you want a haircut the afternoon or night	2020-02-17 02:24:17
497e3567-de7f-4fb6-be87-3f51041f255f	when do you want a haircut the afternoon or night	1	""	when do you want a haircut the afternoon or night	2020-02-13 17:55:11
49dad58c-a0f0-4822-b734-f9fcde88a741	are you joyful or sad 	1	are you	joyful or sad	2020-02-12 19:40:39
4a0b6b2d-57c3-418e-9113-a65e14d90c85	do you want to go now or later	1	do you want to go	now or later	2020-02-11 03:10:14
4abb10e3-ffb8-4e76-bbec-84c7bcf16070	where do you want to go school or the library 	1	where do you want to go	school or the library	2020-02-08 23:11:11
4ac7da03-2ec2-40a9-ac9f-4bd880f8de46	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-19 17:49:13
4ac90878-285a-4a9d-b9db-1308ca75bee4	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-10 19:55:52
4c7730c9-3ed1-4642-895a-cabbb686c456	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2019-11-23 18:33:14
4c7ad27d-c21d-44c6-97d9-c890a4d598a9	do you want coffee or milk 	1	do you want	coffee or milk	2020-02-05 13:44:56
4c808c11-8758-43c9-96c1-e9e0d94c6bec	do you want cheese or chocolate 	1	do you want	cheese or chocolate	2020-02-05 13:57:36
4c8b2cc5-0d03-437a-bf00-446d1be539e7	whats your favorite dog husky or golden retriever 	1	whats your favorite dog	husky or golden retriever	2019-11-23 19:13:11
4cf2fce2-b22c-401d-ae6a-060f6eed11e7	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-17 15:00:37
4d1c746c-0208-4075-a197-20b95d3c12b5	are you feeling happy or sad 	1	are you	feeling happy or sad	2020-02-06 20:23:52
4d3c52d9-0983-45d8-b04a-d41cd5b82347	whats your favorite snack apples potato chips or chocolate 	1	whats your favorite snack	apples potato chips or chocolate	2020-02-06 20:26:25
4da671c7-759f-4bbb-8be0-6d8bb064c39f	do you want chicken wings or steak 	1	do you want	chicken wings or steak	2020-01-31 14:02:01
4df2e76c-bedc-474e-8c70-9ba79922d904	do you like cats or dogs 	1	""	do you like cats or dogs	2020-01-30 20:31:18
4df60043-61c3-4a47-8a54-d935e871151a	what would you like to have for lunch hamburgers or hotdogs	1	what would you like to have for lunch	hamburgers or hotdogs	2020-02-11 19:49:27
4e2ada80-e206-46c1-8200-624f5166e790	do you want to put in chocolate yogurt ice cream or popsicle 	1	do you want to put	in chocolate yogurt ice cream or popsicle	2020-01-30 20:33:44
4ebcb84d-9e36-4483-8f3e-261596653d1c	what do you want to go to the school or church	1	what do you want to go to the	school or church	2020-02-13 15:20:56
4f455020-de9c-430a-bbe9-2e1e16d20414	what would you like for dinner pizza or pasta or beef	1	what would you like for dinner	pizza or pasta or beef	2020-01-05 13:43:59
50038076-ef20-4800-af51-e9a0d8d09668	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-18 20:08:20
50775edf-0187-4e78-9be1-43929531bf5d	what do you want for dinner pizza pasta or hamburgers 	1	what do you want for dinner	pizza pasta or hamburgers	2020-02-10 19:30:52
50bbc49e-8688-4807-8daa-858edb4ab5b9	what do you want to do after school play video games or paint 	1	what do you want to do	after school play video games or paint	2020-01-18 20:11:56
51657c7a-dadb-40ca-8c7d-d0346df77a09	where do you want to go school or the church	1	where do you want to go	school or the church	2020-02-14 16:30:14
51af7ae4-6674-4605-b9cd-ab423ca11b15	what is your favorite color red green or maybe blue	1	what is your favorite color	red green or maybe blue	2020-02-17 19:08:47
52087927-66c6-4f74-9432-db0f521584c5	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2020-01-04 23:22:43
52268980-bc62-44ae-8ba1-2fe45c724871	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-09 17:40:48
52417005-6670-4467-a607-056639c5a0f3	are you a boy or a girl	1	are you	a boy or a girl	2019-11-18 07:33:55
52c29763-a546-4058-bcf0-3929f50004e9	what time would you like to take a shower in the afternoon or night	1	what time would you like to take	a shower in the afternoon or night	2020-02-17 01:34:44
532e6fb7-67e7-47ad-9f84-ae241b1ec094	what is your favorite color red green or maybe blue	1	what is your favorite color	red green or maybe blue	2020-02-11 19:16:57
533f04d6-85a0-4ae6-ba30-dd2478a1f8fc	would you like to watch football at 5 pm or 10 pm 	1	would you like to watch	football at 5 pm or 10 pm	2020-01-18 19:42:31
5354f335-356c-4a12-80a5-cca989614437	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-11 00:25:33
53dd003d-6c69-48fe-8bf7-50809aba81af	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-07 17:15:04
53ee9fbc-b8fd-4d2c-a448-7a5f04f8968b	what is 7  8 14 15 or 16 	1	""	what is 7 8 14 15 or 16	2020-02-08 23:02:28
544205ae-d32b-4dae-9c78-9a4ecd8aae31	what do you like better cats or dogs	1	""	what do you like better cats or dogs	2020-02-14 16:07:16
545dc0b4-0a7d-49d4-af10-a791f86dbd61	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-08 17:16:14
548b33eb-8117-498d-8653-e47db6f43dbd	whos the president of the usa donald trump or barack obama 	1	""	whos the president of the usa donald trump or barack obama	2020-01-30 20:39:43
54d5dac6-e70c-4b83-9134-cab96f1878b7	what do you want for dinner pizza pasta or hamburgers 	1	what do you want for dinner	pizza pasta or hamburgers	2020-02-10 19:40:37
54ecb442-24af-415f-a19a-0b462719bc4a	what do you want to do after school play video games or paint 	1	what do you want to do	after school play video games or paint	2020-02-04 02:54:10
550dfe35-85cd-4a0b-848d-e35a44569e1b	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-01-29 21:53:31
55b47e6a-5ca9-4c0c-abdf-9c42ea46a701	what do you want for lunch peanut butter and jelly sandwich or a hamburger	1	what do you want for lunch	peanut butter and jelly sandwich or a hamburger	2020-02-07 15:00:25
5692fae5-cf6f-4bec-8225-8e2c2838dbca	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-01-17 19:24:15
56cd3f0f-305a-4cc2-a62d-92d82bb0bbb6	what do you want for lunch hot dogs hamburgers or pizza	1	what do you want for lunch	hot dogs hamburgers or pizza	2020-02-14 16:15:09
56d99dcd-f759-46c6-b12f-4becd15da262	what do you want to eat for dinner pizza or pasta	1	what do you want to eat for dinner	pizza or pasta	2019-11-19 19:08:10
56ed0b2a-85e5-4c3b-9fe2-9069b3f27f39	what do you want for dinner pizza pasta 	0	what do you want for dinner	pizza pasta	2020-02-08 17:11:41
5701ac3d-34a2-434e-9088-12ab48dac205	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-04 20:05:19
5724fd07-c232-42d2-997a-36b058385425	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2019-11-23 18:19:54
577a44c9-1488-4b5c-a8e7-3d0d7a659823	who is your favorite sibling your brother or sister	1	""	who is your favorite sibling your brother or sister	2020-02-11 19:27:18
57969a89-8c06-4003-87c7-df0cfad86d0f	what time would you like to take a shower eight 830 or 9 	1	what time would you like to take	a shower eight 830 or 9	2020-02-04 00:11:22
57eadd0f-f687-4c98-94e1-4ad93b36cb8c	do you want the crackers or croissant 	1	do you want	the crackers or croissant	2020-02-12 19:34:50
5808758e-8d14-496e-9324-f648e2442d4c	whats your favorite networking tool a switch or router or a modem 	1	whats your favorite networking	tool a switch or router or a modem	2020-01-29 22:05:47
584a1677-3018-4298-a425-c1d42384c279	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-08 16:12:52
58adffe1-242d-4186-9e4f-32295888cf63	what is your favorite color red green or maybe blue	1	what is your favorite color	red green or maybe blue	2020-02-11 03:09:10
59b7006d-a042-4512-bf85-0d7e0ed16550	do you want to go now or later 	1	do you want to go	now or later	2020-01-18 19:53:13
59cf1b0e-af55-4346-82dd-e76b20a858ac	what is your favorite color red green or blue	1	what is your favorite color	red green or blue	2020-02-17 02:15:34
59d8e520-dfbb-4e5f-9c5f-4df89534bbb9	what do you want for breakfast pancakes or waffles	1	what do you want for breakfast	pancakes or waffles	2019-11-20 14:33:30
5a4caf02-f2f7-42f0-ba0f-e3a1ae5507ea	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-09 17:45:01
5a683409-6d59-4c33-898b-c7db9f8573df	are you hungry or thirsty	1	are you	hungry or thirsty	2019-11-18 07:11:39
5b39201a-1040-43cd-be9f-aa92da6cbe22	what do you want to drink a milkshake or iced tea	1	what do you want	to drink a milkshake or iced tea	2019-11-19 16:05:03
5bfbe5aa-a40f-42b4-8851-8d24cffa1306	are you sick or in pain 	1	are you	sick or in pain	2020-01-30 20:41:15
5c3b7ab2-3cc1-4dbf-a55b-fcc73b6ac8f8	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-04 20:43:38
5cc313ae-c191-444a-8134-8d2c93cd78a3	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-18 00:23:35
5cd3d1a2-a2f2-4bab-9290-6067f92feb08	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2020-02-04 20:31:27
5dc27f5c-9c22-409d-a491-e7b247335624	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2020-02-09 18:02:40
5df16a0e-be38-415b-9b21-8550ba4d2c9f	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-20 18:47:56
5e1953f7-faea-4320-9880-416b2cf3bf5d	where do you want to go school or the library 	1	where do you want to go	school or the library	2020-02-04 00:22:34
5f33a662-bce1-47df-9b45-1cf72c78ffb6	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-22 15:42:39
5f4bb815-8e84-4557-8fa1-f86778098c72	what do you want for lunch pizza or pasta	1	what do you want for lunch	pizza or pasta	2020-02-17 01:49:14
5fc72111-eb32-4048-92a8-9648ea1ccae4	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-11 00:35:54
6047996d-d1b1-4238-9291-28ee65218092	whats your favorite dog golden retriever or husky 	1	whats your favorite dog	golden retriever or husky	2019-11-23 19:41:42
605b18d0-cece-4174-8270-e2f6ffbc983e	what time would you like to take a shower seven 7:30 or 8	1	what time would you like to take	a shower seven 7:30 or 8	2020-02-17 02:15:54
60a530eb-5425-4416-aed2-a2248b8b8a05	do you want the cat golden retriever or bichon 	1	do you want	the cat golden retriever or bichon	2020-01-18 19:47:55
60d13700-8c33-43f3-90da-e5d0bae4dd97	do you want to go now or later	1	do you want to go	now or later	2020-02-14 16:11:57
60d5adff-38cf-4883-b7b0-ce438a3a57b0	what do you think of luke and cameron 	0	""	what do you think of luke and cameron	2020-01-18 19:59:09
60da0065-fa00-454f-9a5e-6dbe4e184c20	are you happy or sad 	1	are you	happy or sad	2020-01-30 20:41:04
610a1478-ba97-445f-b6b9-9c9e2dfd7985	what do you want to drink soda or juice	1	what do you want to drink	soda or juice	2019-11-20 15:23:31
61265aad-9866-4397-a337-2bde00c487f2	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-18 00:12:35
619dc5d5-c160-4fd2-af47-553cd9f005c6	when do you want to get a haircut today or tomorrow	1	""	when do you want to get a haircut today or tomorrow	2020-02-18 20:18:15
62439b34-2ecf-404e-916f-9b92092a240a	what do you like better cats or dogs 	1	""	what do you like better cats or dogs	2020-02-04 02:36:25
6295c13b-826c-4ab4-aba9-5924d00b7f66	what do you want to drink vodka or whiskey	1	what do you want to drink	vodka or whiskey	2019-11-19 17:49:56
62be2688-dcc0-44bd-a3c5-4475184c6b9a	do you want papaya banana or apple 	1	do you want	papaya banana or apple	2020-01-30 20:37:31
631d37a3-4772-453d-93c9-b4b2ac172aaf	do you want cheese or chocolate 	1	do you want	cheese or chocolate	2020-02-05 14:00:30
63a52353-ac8c-4d98-b534-de02cd891b70	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-01-17 15:06:27
63c2388c-2995-470f-a644-75ec4e1beeda	do you want lunch and desert	0	do you want	lunch and desert	2019-12-01 22:07:07
63d7e41a-15af-44eb-b0ed-b298468d565d	what would you like for lunch pizza or pasta	1	what would you like for lunch	pizza or pasta	2019-11-18 20:35:29
63db3f28-17b6-442c-91aa-d6df666bee89	is this beautiful or ugly 	1	""	is this beautiful or ugly	2020-02-12 14:22:39
64225c75-3b99-49d0-b9d1-d1113fd6973b	what would you like to have for lunch hamburgers or hotdogs 	1	what would you like to have for lunch	hamburgers or hotdogs	2020-02-04 00:22:22
64333592-f420-49cf-8f28-f624870bf4d5	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2020-02-13 17:38:08
6453fe2a-742d-430d-8c4b-957c803b1d1e	do you want soup or salad 	1	do you want	soup or salad	2020-02-12 23:00:07
64a50808-8ebf-42b3-902f-59f1714ea4ef	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2020-02-13 15:20:28
64bb88a7-a4bf-473e-ae9b-e9a7723ec979	where do you want to go school or the church	1	where do you want to go	school or the church	2020-02-18 20:17:20
64bde003-00f5-45a8-ab28-95b7e1c2482f	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2019-11-20 13:42:09
64c5e93b-9114-426b-a219-9237fe273ab8	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-04 20:21:18
64dcad96-086c-45d9-b0e6-ff3ea89e2802	what do you want for dinner pizza or pasta	1	what do you want for dinner	pizza or pasta	2019-11-19 16:27:48
64ea4901-db23-418c-8045-a0d335db7918	where do you want to go today school or church	1	where do you want to go	today school or church	2020-02-17 02:23:04
6558cb01-9969-41d6-b8cd-c857db2a52de	what do you want for lunch pizza or pasta 	1	what do you want for lunch	pizza or pasta	2019-11-25 14:35:53
6577541b-8979-4600-ba4a-2bcda623576b	do you want soup salad pasta or lasagna 	1	do you want	soup salad pasta or lasagna	2020-02-12 23:00:22
65983e5f-1771-4307-8a28-7fc641e23897	what do you like better cats or dogs 	1	""	what do you like better cats or dogs	2020-02-07 19:37:44
65b7c069-40bc-4aeb-bd77-441915f1d10a	what do you want to do after school play video games or pink	1	what do you want to do	after school play video games or pink	2020-02-13 17:55:32
66113167-e247-4a04-8a5a-b759dea5d121	what would you like for lunch pizza or pasta 	1	what would you like for lunch	pizza or pasta	2020-02-09 17:53:06
6625f9bd-02d8-4855-9035-d1720a220ff1	whats your favorite food its or apples 	1	whats your favorite food	its or apples	2020-02-06 20:18:13
665f55c4-9158-42d2-bc7a-b080daf78b60	who is your favorite sibling your brother or sister	1	""	who is your favorite sibling your brother or sister	2020-02-17 02:23:27
66eb13a9-ceac-4845-9718-e712bc1b8850	do you want to go now or later	1	do you want to go	now or later	2020-02-11 19:40:18
66ec0cdd-505f-4a8e-84ea-2b4d2aced036	what do you want for dinner roast beef pizza or hamburgers	1	what do you want for dinner	roast beef pizza or hamburgers	2019-12-10 22:16:49
66fec84d-1ae4-448c-8032-752226b5d3b2	what do you want to drink bourbon or whiskey	1	what do you want	to drink bourbon or whiskey	2019-11-19 19:17:26
67ceb218-a993-4207-8328-dc2ec6f6fb34	would you like to read a mystery or adventure novel	1	would you like to read	a mystery or adventure novel	2020-02-11 19:42:56
67ff9a91-dd4b-4625-9427-59997594cd4d	what do you want to drink coffee or tea	1	what do you want	to drink coffee or tea	2019-11-19 17:01:27
6822a9ee-0fe1-4b2a-b81f-e8c4364e1110	what would you like for lunch pizza pasta or hamburgers 	1	what would you like for lunch	pizza pasta or hamburgers	2020-01-28 20:13:51
6870ddfd-d981-4dde-a5d8-f4e23be5d691	what do you want for breakfast pancakes or waffles	1	what do you want for breakfast	pancakes or waffles	2019-11-20 14:14:08
691d9b2d-f007-4a39-b234-2866ff3c1451	whats your favorite dog greyhound or husky 	1	whats your favorite dog	greyhound or husky	2019-11-23 20:22:32
694065c7-564a-40ea-a143-0736e1c781eb	what do you like better cats or dogs 	1	""	what do you like better cats or dogs	2020-02-04 00:09:37
695eb95e-6112-4e5c-8d05-cdee3e55f27e	do you want to eat in burger or hot dogs	1	do you want to eat	in burger or hot dogs	2019-11-20 14:43:03
6993af82-3396-418a-a1cc-da0de787f494	what do you want for dinner a hamburger or a peanut butter and jelly sandwich	1	what do you want for dinner	a hamburger or a peanut butter and jelly sandwich	2020-02-13 16:27:14
69d537f9-ff7c-47db-8e38-41f643304091	what do you want for dinner pizza or pasta 	1	what do you want for dinner	pizza or pasta	2020-02-08 18:00:16
6a17c400-7b7f-43b7-860d-64a92e0df509	do you want to see a movie or watch tv 	1	do you want to see	a movie or watch tv	2020-02-03 01:51:53
6a32f97e-c6c3-4488-bed5-d0d5d6bd4caa	what book do you want to read a mystery or adventure novel	1	what book do you want to read	a mystery or adventure novel	2020-02-18 20:10:19
6b1fe066-41e7-4d37-b574-35064d174a62	what would you like to have for lunch hamburgers or hotdogs 	1	what would you like to have for lunch	hamburgers or hotdogs	2020-02-04 02:51:42
6c01f7b9-6fe1-42b4-8ced-d05e2f17c3aa	do you want to go now or later	1	do you want to go	now or later	2019-12-01 22:03:04
6c2fa435-7242-40c1-a2ad-02a1a55fb5be	do you want the fish or chicken 	1	do you want	the fish or chicken	2020-02-13 21:47:59
6cdf8a5c-cb67-4de7-8079-e1e6dd731d70	do you want to go now or later	1	do you want to go	now or later	2020-02-13 15:05:29
6ce20821-2e87-423c-b61c-9bbcaf7d7766	what would you like to have for lunch hamburgers or hotdogs	1	what would you like to have for lunch	hamburgers or hotdogs	2020-02-18 20:16:45
6cf31051-ba96-4e90-9b4c-89196a54bfc1	are you happy or sad 	1	are you	happy or sad	2020-02-12 19:40:31
6db7db1f-1b3e-421d-9a03-6e215ad84f86	are you hungry or thursday 	1	are you	hungry or thursday	2020-02-12 19:31:10
6de0b895-f0ca-4cad-acf9-f074661328c2	what do you need to do this morning brush your teeth or go to the bathroom 	1	what do you need to do this morning brush your teeth or go to the	bathroom	2020-02-04 02:37:53
6e887a63-a600-404c-9f52-a5af18f43d13	what would you like for dinner pizza or pasta	1	what would you like for dinner	pizza or pasta	2020-01-05 14:10:19
6f06a842-30e3-4a45-8f83-7d300b55eda1	what do you want for dinner a hamburger or a peanut butter and jelly sandwich	1	what do you want for dinner	a hamburger or a peanut butter and jelly sandwich	2020-02-18 20:07:43
6f69976e-ebea-4a07-9ec5-ea428a721c89	do you want to go now or later	1	do you want to go	now or later	2020-02-17 19:10:10
6f84ac4b-640f-4821-a917-e59ce88c9cae	what time would you like to take a shower at 8:30 or 9	1	what time would you like to take	a shower at 8:30 or 9	2020-02-18 20:07:02
70eb62d5-0b23-4deb-a23a-0cf9c7f7adf0	do you like roses or lilies 	1	""	do you like roses or lilies	2020-02-03 01:56:05
